ano_criacao_processo;numero_processo_formatado;situacao_item_processo;numero_item_processo;codigo_elemento_item_despesa;nome_elemento_item_despesa;codigo_item_material_servico_numerico;item_material_servico;unnamed_8;unnamed_9;unnamed_10;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;0503007 000007/2026;Homologado/Ratificado;20;3012;MEDICAMENTOS;1491164;"ACICLOVIR - PRINCIPIO ATIVO: ACICLOVIR; CONCENTRACAO/DOSAGEM: 250 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;5,45;1635,0
2026;0503007 000007/2026;Homologado/Ratificado;21;3012;MEDICAMENTOS;1511769;"FORMULA OU ASSOCIACAO MANIPULADA - PRINCIPIO ATIVO: HIDRATANTE; CONCENTRACAO/DOSAGEM: .; FORMA FARMACEUTICA: LOCAO; APRESENTACAO: POTE 60 G; COMPONENTE: .;";;;;1;5,81;1743,0
2026;0503007 000007/2026;Homologado/Ratificado;22;3012;MEDICAMENTOS;1524062;"FORMULA OU ASSOCIACAO MANIPULADA - PRINCIPIO ATIVO: ALPROSTADIL; CONCENTRACAO/DOSAGEM: 50 MCG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;50,0;200,0
2026;0503007 000007/2026;Homologado/Ratificado;23;3012;MEDICAMENTOS;1527460;"FITOMENADIONA - PRINCIPIO ATIVO: FITOMENADIONA; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL IM; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";;;;1;1,6;80,0
2026;0503007 000007/2026;Homologado/Ratificado;24;3012;MEDICAMENTOS;1605623;"ALTEPLASE - PRINCIPIO ATIVO: ALTEPLASE; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;559,98;3359,88
2026;0503007 000007/2026;Homologado/Ratificado;25;3012;MEDICAMENTOS;1525530;"DOMPERIDONA - PRINCIPIO ATIVO: DOMPERIDONA; CONCENTRACAO/DOSAGEM: 1 MG/ML; FORMA FARMACEUTICA: SUSPENSAO ORAL; APRESENTACAO: FRASCO 100 ML; COMPONENTE: DOSADOR;";;;;1;8,58;128,7
2026;0503007 000007/2026;Homologado/Ratificado;26;3012;MEDICAMENTOS;1598198;"CIANOCOBALAMINA - PRINCIPIO ATIVO: CIANOCOBALAMINA; CONCENTRACAO/DOSAGEM: 2.500 MCG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";;;;1;5,68;284,0
2026;0503007 000007/2026;Homologado/Ratificado;27;3012;MEDICAMENTOS;1524500;"VANCOMICINA - PRINCIPIO ATIVO: VANCOMICINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;4,4;1320,0
2026;0503007 000007/2026;Homologado/Ratificado;28;3012;MEDICAMENTOS;1581600;"CIPROFLOXACINO - PRINCIPIO ATIVO: CIPROFLOXACINO, CLORIDRATO; CONCENTRACAO/DOSAGEM: 3,5 MG/ML; FORMA FARMACEUTICA: SOLUCAO OFTALMICA; APRESENTACAO: FRASCO 5 ML; COMPONENTE: .;";;;;1;17,49;174,9
2026;0503007 000007/2026;Homologado/Ratificado;29;3012;MEDICAMENTOS;1529803;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLICONATO; CONCENTRACAO/DOSAGEM: 0,5%; FORMA FARMACEUTICA: SOLUCAO ALCOOLICA; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";;;;1;1,52;60,8
2026;0503007 000007/2026;Homologado/Ratificado;30;3012;MEDICAMENTOS;1526278;"ALBUMINA HUMANA - PRINCIPIO ATIVO: ALBUMINA HUMANA; CONCENTRACAO/DOSAGEM: 20%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 50 ML; COMPONENTE: .;";;;;1;136,5;1638,0
2026;0503007 000007/2026;Homologado/Ratificado;31;3012;MEDICAMENTOS;1670913;"OXACILINA - PRINCIPIO ATIVO: OXACILINA SODICA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";;;;1;3,4;1360,0
2026;0503007 000007/2026;Homologado/Ratificado;32;3012;MEDICAMENTOS;1638017;"DESLORATADINA - PRINCIPIO ATIVO: DESLORATADINA; CONCENTRACAO/DOSAGEM: 0,5 MG/ML; FORMA FARMACEUTICA: XAROPE; APRESENTACAO: FRASCO 100 ML; COMPONENTE: SERINGA DOSADORA;";;;;1;8,32;166,4
2026;0503007 000007/2026;Homologado/Ratificado;33;3012;MEDICAMENTOS;1632507;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 100 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;2,32;8352,0
2026;0503007 000007/2026;Homologado/Ratificado;34;3012;MEDICAMENTOS;1652931;"OXIDO DE ZINCO + ASSOCIACOES - PRINCIPIO ATIVO (1): OXIDO DE ZINCO; PRINCIPIO ATIVO (2): VITAMINA A + VITAMINA D; CONCENTRACAO/DOSAGEM: MINIMA 100 MG/G + 1.000 UI/G + 200 UI/G; FORMA FARMACEUTICA: POMADA; APRESENTACAO: BISNAGA; COMPONENTE: .;";;;;1;2,7289;272,89
2026;0503007 000007/2026;Homologado/Ratificado;35;3012;MEDICAMENTOS;1513311;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";;;;1;0,158;2022,4
2026;0503007 000007/2026;Homologado/Ratificado;36;3012;MEDICAMENTOS;1514105;"SALMETEROL + ASSOCIACOES - PRINCIPIO ATIVO: SALMETEROL, XINAFOATO + FLUTICASONA, PROPIONATO; CONCENTRACAO/DOSAGEM: 25 MCG + 125 MCG; FORMA FARMACEUTICA: SUSPENSAO PARA INALACAO; APRESENTACAO: FRASCO SPRAY 120 DOSES; COMPONENTE: .;";;;;1;65,4;784,8
2026;0503007 000007/2026;Homologado/Ratificado;37;3012;MEDICAMENTOS;1513451;"GLICOSE - PRINCIPIO ATIVO: GLICOSE; CONCENTRACAO/DOSAGEM: 5%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 100 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";;;;1;2,75;550,0
2026;0503007 000007/2026;Homologado/Ratificado;38;3012;MEDICAMENTOS;1519395;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLICONATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO DEGERMANTE; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";;;;1;1,94;291,0
2026;0503007 000007/2026;Homologado/Ratificado;39;3012;MEDICAMENTOS;1517503;"DEXMEDETOMIDINA - PRINCIPIO ATIVO: DEXMEDETOMIDINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 100 MCG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 2 ML; COMPONENTE: .;";;;;1;5,94;891,0
2026;0503007 000007/2026;Homologado/Ratificado;40;3012;MEDICAMENTOS;1511971;"DILUENTE - IDENTIFICACAO: AGUA BIDESTILADA; TIPO: ESTERIL; APRESENTACAO: AMPOLA 10 ML;";;;;1;0,1489;893,4
2026;0503007 000007/2026;Homologado/Ratificado;41;3012;MEDICAMENTOS;1523554;"FLUCONAZOL - PRINCIPIO ATIVO: FLUCONAZOL; CONCENTRACAO/DOSAGEM: 2 MG/ML (0,2%); FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA 100 ML; COMPONENTE: .;";;;;1;6,1;73,2
2026;0503007 000007/2026;Homologado/Ratificado;42;3012;MEDICAMENTOS;1512463;"LAMOTRIGINA - PRINCIPIO ATIVO: LAMOTRIGINA; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";;;;1;0,089;42,72
2026;0503007 000007/2026;Homologado/Ratificado;43;3017;ARTIGOS PARA LIMPEZA E HIGIENE;1961969;"DESINFETANTE  -  TIPO: PRONTO USO; PRINCIPIO ATIVO (1): QUATERNARIO DE AMONIO QUINTA GERACAO; PRINCIPIO ATIVO (2): BIGUANIDA; ACAO PRINCIPAL: GERMICIDA; DILUICAO: NAO APLICAVEL; ODOR: CARACTERISTICO; APRESENTACAO: FRASCO;";;;;1;0,012;5760,0
2026;0503007 000007/2026;Homologado/Ratificado;44;3012;MEDICAMENTOS;1711130;"FORMULA NUTRICAO PARENTERAL - IDENTIFICACAO: PEDIATRICA COM LIPIDIO CONTENDO OLEO DE PEIXE; FORMA FARMACEUTICA: EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO: BOLSA PLASTICA (E.V.A.) A PARTIR DE 600,1 ML;";;;;1;1,45;79750,0
2026;0503007 000009/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;1984837;"CONJUNTO GASTROSTOMIA - TIPO: SONDA PELE BAIXO PERFIL; DIAMETRO: 18 FR; COMPRIMENTO: 1,0 A 4,0 CM (INTERVALO DE 0,2 CM); MATERIA-PRIMA: SILICONE BIOCOMPATIVEL; COMPONENTES (1): SONDA DE LINHA RADIOPACA, PONTA ATRAUMATICA; COMPONENTES (2): BALAO DE RETENCAO, VOLUME MAXIMO INSUFLACAO 10 ML; COMPONENTES (3): VALVULA ANTIRREFLUXO; COMPONENTES (4): EXTENSOR EM Y (MEDICACAO E ALIMENTACAO);";;;;1;950,0;1900,0
2026;0503007 000009/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1984845;"CONJUNTO GASTROSTOMIA - TIPO: SONDA PELE BAIXO PERFIL, MIC-KEY; DIAMETRO: 20 FR; COMPRIMENTO: 1,0 A 4,0 CM (INTERVALO DE 0,2 CM); MATERIA-PRIMA: SILICONE BIOCOMPATIVEL; COMPONENTES (1): SONDA DE LINHA RADIOPACA, PONTA ATRAUMATICA; COMPONENTES (2): BALAO DE RETENCAO, VOLUME MAXIMO INSUFLACAO 10 ML; COMPONENTES (3): VALVULA ANTIRREFLUXO; COMPONENTES (4): EXTENSOR EM Y (MEDICACAO E ALIMENTACAO);";;;;1;950,0;4750,0
2026;0503007 000009/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1985140;"RESSUSCITADOR MANUAL (AMBU) - MODELO: RECEM-NATO; BALAO: AUTOINFLAVEL,SILICONE TRANSLUCIDO,VOL. 250 A 350ML; MASCARA: FACIAL EM  SILICONE TRANSLUCIDO; VALVULA SUPERIOR: DE ESCAPE/SEGURANCA, VEDAVEL, UNIDIRECIONAL; VALVULA INFERIOR: COM CONEXAO DIRETA AO RESERVATORIO E CONEXAO P/ O2; RESERVATORIO: DE O2,  EM PVC, CAPACIDADE 1000 ML; EXTENSAO: PARA OXIGENIO, DESCARTAVEL, EM PVC, 2 METROS;";;;;1;196,17;1961,7
2026;0503007 000009/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1985353;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: PEDIATRICA, SEM BALONETE E SEM FENESTRA; NUMERO: 5,0; MATERIA-PRIMA: PVC SILICONIZADO, FLEXIVEL, MOLDAVEL, ATÓXICO; CARACTERISTICA ESPECIAL: LIVRE DE LATEX E DEHP, RADIOPACO E BIOCOMPATIVEL; DIAMETRO INTERNO: 5,0 MM; DIAMETRO EXTERNO: 7,3 MM; COMPRIMENTO TOTAL: 44 MM; DIAMETRO CONEXAO: 15 MM PARA EQUIPAMENTOS AUXILIARES; COMPONENTES (1): OBTURADOR MALEAVEL COM EXTREMIDADE ARREDONDADA; COMPONENTES (2): FLANGE MACIA ANATOMICA; COMPONENTES (3): FITA DE ";;;;1;808,96;2426,88
2026;0503007 000010/2026;Homologado/Ratificado;1;3017;ARTIGOS PARA LIMPEZA E HIGIENE;1325256;"DETERGENTE NEUTRO - APLICACAO: ASSISTENCIA A SAUDE; TIPO: CONCENTRADO; ASPECTO FISICO: LIQUIDO VISCOSO, TRANSPARENTE A LIGEIR. AMARELADO; DILUICAO: 1:25 A 1:50; PH: 6,00 A 9,00; DENSIDADE: 0,900 A 1,100 (G/CM³);";;;;1;4,32;1555,2
2026;0503007 000011/2026;Homologado/Ratificado;1;3010;MATERIAL MEDICO E HOSPITALAR;312487;"GEL - IDENTIFICACAO: AMORFO, TRANSPARENTE, VISCOSO E ESTERIL; COMPOSICAO: PROPILENOGLICOL COM ALGINATO DE SODIO E/OU CALCIO;";;;;1;11,9112;357,33
2026;0503007 000011/2026;Homologado/Ratificado;2;3010;MATERIAL MEDICO E HOSPITALAR;1672363;"LUVA CIRURGICA DESCARTAVEL ESTERIL COMPOSICAO: LATEX DE BORRACHA NATURAL; PO: BIOABSORVIVEL; TAMANHO: 7.5; FORMATO: ANATOMICO; SUPERFICIE: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: PAR EMBALADO INDIVIDUALMENTE;";;;;1;1,0899;1307,88
2026;0503007 000011/2026;Homologado/Ratificado;3;3010;MATERIAL MEDICO E HOSPITALAR;1958666;"ESPARADRAPO -  COMPOSICAO: TECIDO 100% ALGODAO, COM LATEX; CARACTERISTICAS GERAIS: IMPERMEAVEL, FLEXIVEL, RESISTENTE, BOA ADERENCIA; DIMENSOES (L X C ): 10 CM X 4,5 M; COR: BRANCA; APRESENTACAO: ROLO 4,5 M;";;;;1;9,38;5628,0
2026;0503007 000011/2026;Homologado/Ratificado;4;3010;MATERIAL MEDICO E HOSPITALAR;1672355;"LUVA CIRURGICA DESCARTAVEL ESTERIL COMPOSICAO: LATEX DE BORRACHA NATURAL; PO: BIOABSORVIVEL; TAMANHO: 7.0; FORMATO: ANATOMICO; SUPERFICIE: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: PAR EMBALADO INDIVIDUALMENTE;";;;;1;1,09;1362,5
2026;0503007 000011/2026;Homologado/Ratificado;5;3010;MATERIAL MEDICO E HOSPITALAR;312630;"GEL PARA CURATIVO COM HIDROCOLOIDES - IDENTIFICAO: GEL AMORFO, TRANSPARENTE, VISCOSO E ESTERIL; COMPOSICAO: CONSTITUIDO DE AGUA, PROPILENOGLICOL,GOMA GUAR E HIDROCOLOIDES NATURAIS;";;;;1;16,0;480,0
2026;0503007 000011/2026;Homologado/Ratificado;6;3010;MATERIAL MEDICO E HOSPITALAR;58777;"ETIQUETA ADESIVA USO HOSPITALAR - MATERIA-PRIMA: PAPEL FOSCO; TAMANHO: APROXIMADO DE 5,5 X 2,5CM; DIZERES: DATA, HORA, ASSINATURA E O DIA DA SEMANA; COR: UMA PARA CADA DIA DA SEMANA CONFORME COMPLEMENTO;";;;;1;0,05;600,0
2026;0503007 000011/2026;Homologado/Ratificado;7;3010;MATERIAL MEDICO E HOSPITALAR;1902946;"LENCOL DESCARTAVEL USO HOSPITALAR - MATERIA-PRIMA: PAPEL CREPADO BRANCO 25 G/M2, 100% CELULOSE VIRGEM; LARGURA: 70 CM;";;;;1;7,75;3875,0
2026;0503007 000011/2026;Homologado/Ratificado;8;3010;MATERIAL MEDICO E HOSPITALAR;561916;"KIT EPAP - COMPONENTES (1): CONECTOR EM T UNIVERSAL COM VALVULA UNIDIRECIONAL; COMPONENTES (2): VALVULA PEEP AJUSTAVEL NUMEROS 5,10,15 E 20CM H2O; COMPONENTES (3): MASCARA FACIAL, FIXADOR EM SILICONE P/A MASCARA,; COMPONENTES (4): BOCAL EM PVC E CONEXAO DE 15 X 22MM; FUNCAO: REEXPANSAO PULMONAR POR PRESSAO ESPIRAT. POSITIVA; FAIXA ETARIA DE USO: ADULTO;";;;;1;186,84;1494,72
2026;0503007 000011/2026;Homologado/Ratificado;9;3010;MATERIAL MEDICO E HOSPITALAR;1672533;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% BORRACHA NITRILICA; ESTERIL: NAO; TAMANHO: M; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: EMBALAGEM 100 UNIDADES;";;;;1;17,55;26325,0
2026;0503007 000011/2026;Homologado/Ratificado;10;3010;MATERIAL MEDICO E HOSPITALAR;1707744;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: POLIETILENO DE ALTA DENSIDADE; ESTERIL: SIM; TAMANHO: UNICO; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES EMBALADAS INDIVIDUALMENTE;";;;;1;8,83;1766,0
2026;0503007 000011/2026;Homologado/Ratificado;11;3010;MATERIAL MEDICO E HOSPITALAR;1439014;"MASCARA FACIAL ANATOMICA - TIPO: ADOLESCENTE; NUMERO/TAMANHO: 2; MATERIA-PRIMA: COXIM DE SILICONE MACIO E INFLAVEL;";;;;1;7,9;79,0
